,supply,demand
2016-05-05,530.7213088634504,350.56601421865685
2016-05-06,527.8046854881709,366.15649072482694
2016-05-07,538.04851816666,344.02647426878366
2016-05-08,549.3720648811808,352.62782233782474
2016-05-09,553.6956039284056,344.2755114459874
2016-05-10,539.320596581559,350.6541078421946
2016-05-11,550.0909941576411,343.94988607469753
2016-05-12,579.0435601885068,337.54000527817965
2016-05-13,574.2757868497491,359.2307394891712
2016-05-14,569.7804206683428,350.43274663793136
2016-05-15,573.0370598344251,329.1894504219473
2016-05-16,585.7843266340391,336.2089560720702
2016-05-17,582.8285587644133,351.00511957639304
2016-05-18,589.2863862229743,331.21347954667937
2016-05-19,576.1298384973825,347.9141005803872
2016-05-20,601.5973249750356,334.63229834861824
2016-05-21,605.3378856052999,344.26649640741863
2016-05-22,592.9952463374008,334.29383430092963
2016-05-23,608.9010720123284,314.0440552972746
2016-05-24,625.0797920392992,325.48257755795686
2016-05-25,610.0114398778489,336.08852339697256
2016-05-26,617.7968316054555,334.227824436893
2016-05-27,619.7893668783292,333.69110519276256
2016-05-28,635.0715836701622,345.95257121624934
2016-05-29,616.9237985174208,336.0889608378871
2016-05-30,627.5290220552608,302.37657876785795
2016-05-31,637.689211017914,326.6636407772391
2016-06-01,632.6153711167468,320.8415113043786
2016-06-02,625.2614583868937,320.64175757292077
2016-06-03,601.0483930801569,326.44208876487306
2016-06-04,618.1198420272233,309.80057683416396
2016-06-05,639.4452759749964,324.93903314310506
2016-06-06,615.1673464351176,316.9257030409278
2016-06-07,642.1702916417189,329.7929991730699
2016-06-08,609.6141020004533,308.0488466358187
2016-06-09,620.0807394772237,310.30819495373925
2016-06-10,580.9884161633163,311.8455684447926
2016-06-11,610.378323770988,300.2335860177926
2016-06-12,599.497331242396,300.2044432186139
2016-06-13,584.3360869310268,322.395575974612
2016-06-14,568.2785203095646,302.0802683601353
2016-06-15,598.9710905411611,322.8500140557014
2016-06-16,565.0206441860371,344.7387593960783
2016-06-17,580.1269341243411,298.1306133606614
2016-06-18,558.1639651791571,319.42697196523994
2016-06-19,560.3749108670104,307.56519926238747
2016-06-20,542.3983838572246,304.34857532599153
2016-06-21,547.2380457023429,339.43560945533693
2016-06-22,555.4594654302638,329.12423281535314
2016-06-23,538.3855562129821,342.144920463014
2016-06-24,524.2041485700504,312.52605229614574
2016-06-25,524.822839037125,315.8467673809337
2016-06-26,531.1514682759054,322.1423967999323
2016-06-27,490.5997747456805,325.6974803072378
2016-06-28,516.1142195324292,316.3140651349132
2016-06-29,520.0147964066853,344.44986607932236
2016-06-30,520.5369744794095,317.420756629886
2016-07-01,505.67826260143875,349.6285524032057
2016-07-02,494.97316996214215,316.83954405243503
2016-07-03,505.3537379126069,319.09512674345075
2016-07-04,497.0333446011096,334.4736004337031
2016-07-05,498.42406353734106,318.2137255801954
2016-07-06,502.7771581741156,325.54350685688445
2016-07-07,497.64619607950993,325.2881601968302
2016-07-08,475.36918392909797,322.3585197231099
2016-07-09,502.15600614215646,328.0838236971441
2016-07-10,489.3896648797089,324.77173620770793
2016-07-11,511.19379685088586,312.6739946657545
2016-07-12,499.7648408163461,324.6793528779883
2016-07-13,503.83667442422234,335.77163006661465
2016-07-14,500.9730222789439,331.5797790936898
2016-07-15,494.27164487885346,318.2940029656305
2016-07-16,480.0439611117942,339.2446151382855
2016-07-17,483.37267769023686,316.51721728279455
2016-07-18,482.61645779954284,339.99237908745545
2016-07-19,497.52460920469076,328.10573486378155
2016-07-20,507.07664712340335,325.1403941226162
2016-07-21,497.89429194410013,322.11370080921085
2016-07-22,488.75708369913735,338.65569180702164
2016-07-23,507.97012213916787,339.885047743046
2016-07-24,487.7161169413691,326.1312903164257
2016-07-25,492.98131510784594,342.6965879508382
2016-07-26,488.17351536855546,316.44948929207084
2016-07-27,508.1007558679527,331.67651271869636
2016-07-28,492.44867128927274,325.3875721789391
2016-07-29,505.0707538525752,334.0872902039827
2016-07-30,489.74077710616444,339.5285272679939
2016-07-31,492.9840809056859,330.8625377156602
2016-08-01,501.0098084870133,328.2792653252025
2016-08-02,489.4573463190436,325.964513282092
2016-08-03,515.3830104944559,337.212641544017
2016-08-04,488.9960313554261,294.44427118522475
2016-08-05,492.37944974583485,315.7223191126464
2016-08-06,497.9916193659848,333.9635370246657
2016-08-07,495.02094032233435,316.1736422260775
2016-08-08,499.91693278973366,334.7784697465867
2016-08-09,488.2501825515903,325.62875662432685
2016-08-10,490.87099042125055,337.34779064611064
2016-08-11,500.6079742263516,296.32977858717277
2016-08-12,486.82775746162633,326.92781621884683
2016-08-13,495.88233697988574,328.68179136011474
2016-08-14,506.73714310701604,330.5110879486973
2016-08-15,500.2774266551655,319.6188917883624
2016-08-16,493.137480588742,329.1477278608463
2016-08-17,487.3623363636246,320.0351723613746
2016-08-18,502.8327027292606,326.5399201273842
2016-08-19,467.1069105400493,321.29275658076165
2016-08-20,495.8979500481677,322.2543434932075
2016-08-21,482.63306839879357,309.9922287416256
2016-08-22,473.50769838442625,305.18178235165396
2016-08-23,477.93872757796316,313.06092660762135
2016-08-24,484.89469309939494,299.2823785432785
2016-08-25,479.3225204725334,304.28326314155424
2016-08-26,476.6343596371747,300.6630582080097
2016-08-27,476.01314717260846,317.51306707385066
2016-08-28,474.0803835088903,292.2711124422615
2016-08-29,476.3167753736386,300.71143018624485
2016-08-30,447.5852578285179,300.8016578715761
2016-08-31,466.554870733783,290.00830273921275
2016-09-01,464.36672478447827,287.8605414889762
2016-09-02,474.50288286918567,280.53432374903707
2016-09-03,463.3745817944555,295.8128176455365
2016-09-04,451.7239603354364,285.4891658845828
2016-09-05,489.78988064449436,288.8431687462121
2016-09-06,463.4743759394128,294.8285832375185
2016-09-07,466.309358745452,285.58321305376353
2016-09-08,456.6657820878962,272.4838227852149
2016-09-09,458.3892016995463,302.94227622291146
2016-09-10,459.80129758013175,282.30557283602633
2016-09-11,442.1840560401454,280.36161188204863
2016-09-12,463.57152752437514,281.0778880214621
2016-09-13,464.127334038932,262.193424973248
2016-09-14,439.4068807705894,271.3179520050711
2016-09-15,473.9897759204943,260.3221516124714
2016-09-16,484.843992773592,269.4336322679242
2016-09-17,435.96538426238493,274.12176752895687
2016-09-18,452.61399330495044,272.6329576781299
2016-09-19,456.665739868788,269.17128383786127
2016-09-20,431.11776402271846,239.8035249662586
2016-09-21,468.8629863823266,240.59281942861236
2016-09-22,440.8182700392298,262.296863656411
2016-09-23,451.39472262425767,249.12881322111153
2016-09-24,458.9137571665678,267.0330717262079
2016-09-25,458.8699594702621,240.85207064728942
2016-09-26,474.7670699630173,226.86398393083527
2016-09-27,446.923250051407,242.34049476604702
2016-09-28,451.49239691215377,251.30885189348604
2016-09-29,436.27289438032886,230.561487482892
2016-09-30,442.9335595975922,235.75537642160438
2016-10-01,476.087523341174,225.8729252165246
2016-10-02,473.35023878738104,235.0959339962133
2016-10-03,456.4368353731185,229.71569085373287
2016-10-04,467.36535582164004,233.01194253740252
2016-10-05,478.78746590847845,247.2587782394025
2016-10-06,475.59078726421785,217.54412275631714
2016-10-07,484.3788763738226,219.8176492831833
2016-10-08,487.9811982980465,224.38994171423744
2016-10-09,480.4479031469801,215.08965427272008
2016-10-10,482.44840003184805,239.58965776794201
2016-10-11,488.2855552088874,208.58051484664654
2016-10-12,485.1179494784235,224.4471816644809
2016-10-13,502.56459302155645,215.56962664942367
2016-10-14,483.2956231830585,222.48243893801757
2016-10-15,499.98168809380115,216.0608414658039
2016-10-16,477.74654211841823,190.4782359507921
2016-10-17,510.05185936765804,221.52641440393532
2016-10-18,495.05683511273,184.73475386402973
2016-10-19,510.11185257125703,203.21538132184548
2016-10-20,504.5452157476409,201.8835030240157
2016-10-21,519.109256161551,203.68840742763985
2016-10-22,534.7039416256675,210.66984808421293
2016-10-23,522.8552442610033,207.08543778521857
2016-10-24,530.2254267921795,205.62050808810284
2016-10-25,508.9187998216496,237.25301645749997
2016-10-26,522.6863473496337,214.09679571017887
2016-10-27,520.091457527492,203.70239091039983
2016-10-28,514.5706678220786,203.2992131817573
2016-10-29,510.4130077515882,205.74731972269436
2016-10-30,515.8732813661857,191.7461554154884
2016-10-31,517.5582059669846,204.21203081531166
2016-11-01,531.1296366303442,215.34375424844018
2016-11-02,536.094879261495,182.1308450455778
2016-11-03,496.2933066279091,193.7657693092107
2016-11-04,531.9770966345363,208.65698800302036
2016-11-05,515.8394061509272,217.59144726919257
2016-11-06,514.8395792085039,188.8944512691776
2016-11-07,494.95050242703974,178.70010221615777
2016-11-08,503.5949245521091,194.80213137585184
2016-11-09,492.5180986662142,192.4475402800476
2016-11-10,496.45683663719007,186.01805874697692
2016-11-11,484.5434322385819,174.8324338454037
2016-11-12,487.96447439788847,208.9875960113884
2016-11-13,503.16160930870547,202.27051914684444
2016-11-14,479.86851116632613,198.47889179837696
2016-11-15,458.53019813887283,200.74415154019403
2016-11-16,459.7155241786711,192.6013683315684
2016-11-17,461.0909018632026,189.00668995111482
2016-11-18,441.4175703240556,192.97845149701402
2016-11-19,471.93661113066594,200.07312442529707
2016-11-20,444.91183375433377,183.6692654670962
2016-11-21,447.84130181227766,187.6396729845985
2016-11-22,465.95240260574275,183.6789808272696
2016-11-23,457.7415602496856,201.76598639693376
2016-11-24,427.1986856971833,210.15532514863887
2016-11-25,425.97043448784063,201.9083776479522
2016-11-26,424.1378514808391,206.73067537307048
2016-11-27,436.43683726307523,213.0354579681885
2016-11-28,434.8957548393143,198.08607158544575
2016-11-29,447.4375826707033,194.8192040525087
2016-11-30,451.3044432037302,187.8974835196975
2016-12-01,456.44733132602636,213.94480359142315
2016-12-02,454.3022208266701,209.7882867164476
2016-12-03,452.0455212530843,197.4107554854555
2016-12-04,467.1575238307003,204.4155398508953
2016-12-05,446.6538363511824,213.73241900522882
2016-12-06,444.69585132851057,209.99926104040696
2016-12-07,462.4633315820371,230.3209132628195
2016-12-08,447.6749832259315,208.70499175433955
2016-12-09,476.221962001751,197.9821472749034
2016-12-10,454.7240621205586,201.34923292856587
2016-12-11,468.1602233292979,227.83575724214774
2016-12-12,493.18857772879863,218.98024567400591
2016-12-13,503.5670251454015,227.97669306158477
2016-12-14,478.3571573104533,218.88779390669941
2016-12-15,502.20592432977213,237.11235494470066
2016-12-16,482.14466183878676,219.62008714760861
2016-12-17,505.0659788535451,239.01521832222596
2016-12-18,507.07264414775295,237.7419593176976
2016-12-19,516.303806747471,247.79160429225823
2016-12-20,529.0063930345525,222.27333420516612
2016-12-21,533.2954829785854,238.91691723772766
2016-12-22,559.8325402442779,259.9144799771151
2016-12-23,530.3376382998948,236.5140826044504
2016-12-24,548.5252736870046,261.48170750142975
2016-12-25,555.4799067751263,258.9286418067998
2016-12-26,555.4648292901219,255.59200095568593
2016-12-27,573.2658562631423,261.996913652832
2016-12-28,567.9589081738643,276.4508427116152
2016-12-29,561.7991089367358,269.3541220431804
2016-12-30,563.9629303754964,266.7523517376388
2016-12-31,557.7529722982979,287.6985250383277
2017-01-01,563.3437382970623,278.8941518016063
2017-01-02,568.1347756056676,270.6178139879408
2017-01-03,587.3115921346358,280.64955238703993
2017-01-04,570.6452107186061,289.9101675043012
2017-01-05,567.3872966514207,295.14244715189284
2017-01-06,587.4264759256525,292.9042762815299
2017-01-07,581.8037658023356,286.8794615266749
2017-01-08,561.6071325150846,310.685961419445
2017-01-09,558.7077858175026,293.99920116177697
2017-01-10,548.2477975857223,290.8527316253943
2017-01-11,550.8991285087535,320.2449573731205
2017-01-12,541.4823910174006,305.9195018241011
2017-01-13,550.206702447083,335.5155951567668
2017-01-14,530.9164847475915,331.49346676268556
2017-01-15,527.1658914136227,320.373447279425
2017-01-16,528.5776665973142,317.75061166640296
2017-01-17,537.4393995676554,326.75430426068345
2017-01-18,525.5491855543478,326.8749509309275
2017-01-19,519.0554492191533,338.4985206205911
2017-01-20,501.2803769073797,331.8118098389417
2017-01-21,496.7252489900519,329.67148393389454
2017-01-22,498.9505585158198,334.19101636685883
2017-01-23,473.496561063067,346.7168945936029
2017-01-24,474.1502762020031,353.21692974433756
2017-01-25,475.1780221211481,348.7518530960162
2017-01-26,469.0566771299275,355.76235432512516
2017-01-27,444.78928675986435,364.13838644425005
2017-01-28,481.33804453306345,368.69583924733496
2017-01-29,443.77718591992243,354.553549388791
2017-01-30,438.76065504065633,385.1707374879158
2017-01-31,432.62273271929956,374.6427008036724
2017-02-01,418.8433972383663,386.04639281010634
2017-02-02,436.2231150013258,357.3017396333741
2017-02-03,429.2344484781768,381.01556581538614
2017-02-04,418.73172918173844,370.42588095048154
2017-02-05,415.3394907960579,381.4031664416982
2017-02-06,428.9483529447527,375.7859832703075
2017-02-07,420.0374911752618,391.21996812864023
2017-02-08,412.2370769681331,393.43732817326605
2017-02-09,420.9661390728822,395.3583629465067
2017-02-10,410.42552684719493,403.17919826654213
2017-02-11,412.5178731888885,385.4399016705271
2017-02-12,414.18210882505355,395.2148654962656
2017-02-13,393.5068863732977,398.3361974550317
2017-02-14,423.3317026599695,404.75278729888885
2017-02-15,399.0776108714234,430.30403625796856
2017-02-16,414.7400438629365,427.27298795674284
2017-02-17,398.8328625556351,402.96892098758684
2017-02-18,418.22415097026055,400.9263487229328
2017-02-19,411.72410933921594,401.70410372574185
2017-02-20,420.883500790307,417.76645762150105
2017-02-21,424.1048912070732,406.3185141956418
2017-02-22,429.15863484333386,408.6420259526689
2017-02-23,419.0881340073732,413.0049924482478
2017-02-24,429.7472541046027,413.0282754538879
2017-02-25,429.6721603201939,430.8840922590628
2017-02-26,436.90892533574254,425.8429329766866
2017-02-27,429.8423018070123,437.90466618976325
2017-02-28,438.2652785029965,423.6138983968808
2017-03-01,429.7301519017831,424.132413455362
2017-03-02,432.7212867781686,423.60791934246515
2017-03-03,450.32076066290153,442.43928997349474
2017-03-04,457.5002331904105,438.2003360087925
2017-03-05,453.0760859907233,426.6431480666159
2017-03-06,487.2144402815974,420.83329692642195
2017-03-07,459.16871362589694,437.90501452111243
2017-03-08,472.35919784803735,433.5434591922906
2017-03-09,465.6707545500274,447.6025629580972
2017-03-10,467.3551036694018,441.11420165063487
2017-03-11,477.08717828279237,426.2339367065022
2017-03-12,475.0488612829484,446.4290456414191
2017-03-13,482.55557005283254,440.5642221300857
2017-03-14,483.1352204139481,453.7497202594988
2017-03-15,488.2029469716397,449.4638230443643
2017-03-16,503.46436617600637,456.3080162993046
2017-03-17,509.8253665952784,442.80777730600033
2017-03-18,499.34501744304174,457.21449680823173
2017-03-19,503.2776287204075,430.74098857869444
2017-03-20,496.2586310260671,440.7506075251293
2017-03-21,505.0470461197265,451.78186801011
2017-03-22,516.9489292965284,462.4722765606131
2017-03-23,519.1428982416469,459.7407486766384
2017-03-24,514.967576392354,467.35066931137726
2017-03-25,529.02129890687,450.28260328582206
2017-03-26,514.0279136165574,458.6658293831177
2017-03-27,534.4935025402851,467.2915135022105
2017-03-28,549.4591519657853,474.66202782480235
2017-03-29,535.3097554660175,435.4822939873755
2017-03-30,532.2281664022934,466.8022860867423
2017-03-31,549.1838056532654,463.68950579472596
2017-04-01,553.2129076090182,474.8926039486694
2017-04-02,542.118436913043,447.8507430359855
2017-04-03,539.4251759083857,459.7225970534982
2017-04-04,556.6445503362002,481.2041396412501
2017-04-05,555.3478299883923,462.77982255631616
2017-04-06,542.6582094925068,461.87097910552285
2017-04-07,560.0105253840519,471.97030796800476
2017-04-08,567.576169194488,461.69380745260816
2017-04-09,541.2553161179557,485.4181228591093
2017-04-10,560.4859519887976,483.3977004679499
2017-04-11,557.0438724142712,437.2654854199427
2017-04-12,565.3389344126253,437.56728531869317
2017-04-13,549.5402600357548,478.6884303642448
2017-04-14,552.9306166458657,444.8843802067527
2017-04-15,529.6956067718174,477.6923475447723
2017-04-16,558.504086145236,475.3807958953889
2017-04-17,543.2604447616585,445.13262957005287
2017-04-18,554.9413081019342,469.32562394106293
2017-04-19,562.0965302727503,476.9227635067009
2017-04-20,566.5569583011624,457.4789038747327
2017-04-21,569.9135533492272,457.0396185003558
2017-04-22,536.7745516389692,462.7090515811897
2017-04-23,549.9860956137998,458.633141130979
2017-04-24,547.5138793251299,464.66178735534015
2017-04-25,573.5183445721402,454.8942647581329
2017-04-26,559.7383171692102,466.96798877153833
2017-04-27,563.5725907045096,467.5746202796577
2017-04-28,542.1321335822968,453.6789244312575
2017-04-29,562.4816607626756,464.8928089595809
2017-04-30,560.8193152538976,464.89732171450333
2017-05-01,553.3719235456325,471.8137538584342
2017-05-02,552.3333614187603,448.8201793440787
2017-05-03,568.4467418384133,450.71948208403467
2017-05-04,570.8534097044469,467.24605948855435
2017-05-05,554.596954554449,462.8077834177089
2017-05-06,548.8794781058747,469.2044720112075
2017-05-07,583.1543580430653,459.6415650285419
2017-05-08,566.4281740467507,452.75131369743895
2017-05-09,559.4415888232883,465.09965011506034
2017-05-10,568.6998435901787,470.22252678788163
2017-05-11,569.6503616634479,468.78257893665653
2017-05-12,566.0872053970733,470.2594086282721
2017-05-13,548.6952174884707,453.3170977503423
2017-05-14,561.9037728000898,467.2310926368022
2017-05-15,551.6160494974047,467.1975790409055
2017-05-16,579.2343627478066,470.1069895237379
2017-05-17,540.8198404023443,466.55787581956497
2017-05-18,562.855066997206,455.70845360056
2017-05-19,581.2674484589437,463.6477935688262
2017-05-20,555.0337459932296,460.1807868811355
2017-05-21,568.1777784863145,446.94556385052977
2017-05-22,586.3811810895455,471.34134611021784
2017-05-23,544.9539835072216,463.3761012324662
2017-05-24,569.1314268777785,463.11330652611525
2017-05-25,556.2039298834155,461.9252871978222
2017-05-26,585.7471606319406,482.7541337657507
2017-05-27,558.7965654733147,458.76123616967544
2017-05-28,556.8721993203582,449.7743899970319
2017-05-29,569.4756658459772,443.64275228949083
2017-05-30,577.4534302853831,447.6030871857676
2017-05-31,582.5411325223689,456.8754287010578
2017-06-01,577.8862372173406,446.191942596148
2017-06-02,572.6348431106169,467.2272944532955
2017-06-03,585.0177667915686,452.12570666701697
2017-06-04,576.617366967951,448.8167952089722
2017-06-05,563.5566655213217,461.87831097361067
2017-06-06,573.9278420066681,482.04593822793265
2017-06-07,581.94880305737,465.1782481855883
2017-06-08,596.9465474305359,468.4766087577494
2017-06-09,586.347127286613,452.71960943841174
2017-06-10,578.4722650138799,453.1606061009544
2017-06-11,589.9975502802745,450.3458233034359
2017-06-12,566.7722181652814,455.26566902963185
2017-06-13,584.4322662344849,457.47031487999783
2017-06-14,585.6232439630998,454.95132157194325
2017-06-15,589.4467539431266,447.8325878620208
2017-06-16,572.4111031112487,450.55051478628224
2017-06-17,581.5547714920605,445.1449127594043
2017-06-18,595.4229068043376,423.9488141814279
2017-06-19,572.5862760732035,455.9426143959113
2017-06-20,576.9544507135819,435.8222033849588
2017-06-21,584.7320893295399,451.5103681897929
2017-06-22,591.8844124197459,444.31917861524397
2017-06-23,597.9056010909717,464.0281480369873
2017-06-24,594.4247405560384,442.5031519359868
2017-06-25,605.7034449257816,441.5507807515988
2017-06-26,597.3742029433716,450.0176083154889
2017-06-27,592.9577351867235,438.94937522122956
2017-06-28,577.1480274304942,451.9097379373433
2017-06-29,592.0905803274175,463.3295195420128
2017-06-30,604.2064041272492,440.98078394854645
2017-07-01,593.6783884995344,450.65691094692966
2017-07-02,596.9866891536611,465.6298509783908
2017-07-03,580.8114190948008,445.58716504611493
2017-07-04,609.7689846296068,437.8124190498076
2017-07-05,600.3756030668111,447.00993646025523
2017-07-06,601.874062359472,454.66155630954313
2017-07-07,582.1871488199657,446.47301863938935
2017-07-08,618.5601073202424,442.63204036586393
2017-07-09,612.5656494499627,446.7505037023091
2017-07-10,605.142063649164,460.74692333235487
2017-07-11,606.0301519945024,454.42212306829026
2017-07-12,622.8157045846777,437.59899901887036
2017-07-13,590.5949002708325,449.5163982617022
2017-07-14,599.0396122827339,437.7689623714979
2017-07-15,611.4663449853115,452.89295541838385
2017-07-16,615.9822213083852,443.85292119687676
2017-07-17,609.5981407270701,456.29106883304996
2017-07-18,619.7948158453098,452.1310170725517
2017-07-19,608.565769705119,461.45307463817727
2017-07-20,609.9532831830328,449.2826747527481
2017-07-21,608.1762610678669,454.971054254012
2017-07-22,622.0199471401819,478.1894671338372
2017-07-23,609.1735073972014,452.778807731539
2017-07-24,627.0701446292386,450.0869103765391
2017-07-25,594.2722284773422,443.30424899243457
2017-07-26,624.2038477296095,456.98965457236807
2017-07-27,619.9820688460889,457.26278617860515
2017-07-28,615.7473653053479,467.72848141383565
2017-07-29,623.0420488007901,459.07482490397604
2017-07-30,607.8651535998514,457.1823842852979
2017-07-31,618.799390891093,464.2807246752737
2017-08-01,603.9896835450301,448.7333755009178
2017-08-02,606.8452442299977,458.2260466390056
2017-08-03,623.8263257392131,464.34801062102275
2017-08-04,612.6530105465123,469.37048828318916
2017-08-05,615.6218341580999,479.53190701101903
2017-08-06,619.029452261903,462.3955028209954
2017-08-07,595.2565301849668,453.56604522551027
2017-08-08,613.1929569097566,461.5563140643441
2017-08-09,616.6796473237281,478.97291915309285
2017-08-10,599.8406060264597,449.1856347383043
2017-08-11,617.871880855183,472.8193016892496
2017-08-12,623.1947898497967,473.15974150617626
2017-08-13,630.6799339954864,482.1641256973531
2017-08-14,609.1170734267691,467.80647275645555
2017-08-15,608.3520154208902,451.71270763990884
2017-08-16,611.2951979996875,470.28468181202936
2017-08-17,609.7717521865949,469.08818607120804
2017-08-18,603.6712468107409,468.2001277393062
2017-08-19,617.0566094182575,483.4847220138635
2017-08-20,619.495950969308,493.2205691285011
2017-08-21,606.7888499718847,487.99281632605783
2017-08-22,608.7288871520874,479.42183278894817
2017-08-23,610.1108373469143,479.29267750653787
2017-08-24,631.3333024823229,498.3499625544746
2017-08-25,609.0368161208446,492.1102736093334
2017-08-26,596.2954968612255,491.9923775354011
2017-08-27,617.3175952190505,485.2569351320361
2017-08-28,586.6249129608065,489.45389151927003
2017-08-29,599.6299472688511,485.76606469952674
2017-08-30,599.8614263032977,472.6281007450638
2017-08-31,602.2008179502317,478.8671042746734
2017-09-01,601.4132788300028,488.8498119551402
2017-09-02,596.3239104985189,504.90197394053735
2017-09-03,602.6999861820847,497.5627381304079
2017-09-04,600.7506582131979,489.83510029922803
2017-09-05,582.1142477176033,481.6894255413529
2017-09-06,599.6963013429113,496.432890049133
2017-09-07,589.6571972495204,489.4402156304796
2017-09-08,579.6314905480111,497.9379890263908
2017-09-09,591.9450795897491,486.6614712036646
2017-09-10,586.9512550719969,479.9036452412619
2017-09-11,598.3361130899474,504.49292245238416
2017-09-12,584.049455417972,490.2890402978535
2017-09-13,585.3338306288387,502.0585191998051
2017-09-14,595.8930148192456,481.20652615186657
2017-09-15,584.6262405444099,502.9615902573523
2017-09-16,568.042844892744,483.95156097574477
2017-09-17,591.6266365896993,503.4802997795051
2017-09-18,587.3132795003535,485.7639335994843
2017-09-19,580.3695064251559,477.0317818482232
2017-09-20,573.7819581292778,481.70629256569947
2017-09-21,579.4030110119093,490.6006765918658
2017-09-22,614.2232892775382,495.2141236424373
2017-09-23,573.802798158448,467.4887691911989
2017-09-24,581.9149598447883,478.7898987847392
2017-09-25,598.9813356944297,478.77516639635655
2017-09-26,591.4564415939788,479.2895795483491
2017-09-27,591.7962781253642,475.47910407537427
2017-09-28,608.1494624532148,477.49178409400275
2017-09-29,590.1845078014309,477.55371876260455
2017-09-30,614.0003099574152,477.9112415821354
2017-10-01,617.7881890287429,490.34580620849454
2017-10-02,617.2409942628228,490.94805442403714
2017-10-03,619.6548483829844,476.71338174966723
2017-10-04,622.4186553750616,459.93568978751426
2017-10-05,636.0980884917828,474.43609646835046
2017-10-06,644.9327763917903,462.76088386554767
2017-10-07,622.972651839283,464.8297587764962
2017-10-08,650.3588124885871,455.5129554310642
2017-10-09,639.2278878156749,451.9137265375031
2017-10-10,656.1433308535749,444.8545699584858
2017-10-11,667.2207136952736,452.58937063237465
2017-10-12,675.2669255144787,436.78984647365616
2017-10-13,667.7807599418995,444.2392182897131
2017-10-14,686.4516433200702,440.09690740812533
2017-10-15,686.5081236431804,446.39131394920395
2017-10-16,708.6835771126493,444.7564408934374
2017-10-17,713.2029799682919,434.8585984691415
2017-10-18,722.039366124442,415.75190665200165
2017-10-19,726.5410436865992,433.829110772645
2017-10-20,735.0146183078908,428.0176548858358
2017-10-21,719.0549088214681,421.00744801997365
2017-10-22,727.9494009085292,400.5548439792083
2017-10-23,736.1318083901692,407.6435120489638
2017-10-24,748.8512402716096,412.59950764154496
2017-10-25,747.9137554082679,410.4897688737394
2017-10-26,746.7446497766767,409.18197388211
2017-10-27,750.7141103037359,395.09592842608464
2017-10-28,755.2822597354236,384.10041443876236
2017-10-29,755.3839187697904,393.1746351156317
2017-10-30,768.0951418445381,396.04327342190294
2017-10-31,769.6853806299481,400.78399616993823
2017-11-01,771.6010055686573,388.9023303065859
2017-11-02,767.5480342409298,404.53191843176904
2017-11-03,770.9208152181818,389.8019801818588
2017-11-04,769.9893777143112,391.42589143213115
2017-11-05,762.6607187644777,399.20438736376343
2017-11-06,767.0243472480605,394.45218731163146
2017-11-07,763.6627812118116,379.33227715026794
2017-11-08,750.7148124171927,386.08131835751914
2017-11-09,782.3438932093451,373.0557645583868
2017-11-10,776.0332150458826,370.23134909708665
2017-11-11,770.1982924138314,376.14402019239407
2017-11-12,758.0014789199506,376.04545110536066
2017-11-13,742.6594514992178,387.539343727046
2017-11-14,734.220376233596,364.65932655025983
2017-11-15,722.8271029864072,363.1204800943536
2017-11-16,753.8440341330155,360.40911691833116
2017-11-17,728.6116245580721,357.93219088684054
2017-11-18,707.1106710606393,373.39449470898467
2017-11-19,722.6166460847934,363.7551093985459
2017-11-20,716.7073440294452,380.60845701702556
2017-11-21,697.8855890894636,361.13389236723623
2017-11-22,677.3243410494829,377.9352525865834
2017-11-23,692.1936452801475,366.55535360485254
2017-11-24,679.0893635853607,389.99081591342093
2017-11-25,690.3979978993273,356.41631493366793
2017-11-26,689.3078761719181,380.2387904749733
2017-11-27,670.2382111464223,376.86164405893555
2017-11-28,690.0675465538253,384.1476273054755
2017-11-29,661.0541902779157,383.0893559239155
2017-11-30,655.7700334438871,374.7994209309605
2017-12-01,658.7675602450392,385.420272529146
2017-12-02,675.6881900480076,370.3594897123181
2017-12-03,638.4234894422876,376.15592136229805
2017-12-04,653.0100137892995,386.1347064022773
2017-12-05,646.3215365923766,399.33056723087236
2017-12-06,636.7446173407417,398.2566215569365
2017-12-07,632.3059188944214,400.52887005922884
2017-12-08,641.984000330836,388.5050358039597
2017-12-09,653.1044882404229,384.47276745847165
2017-12-10,622.1893284340169,405.87209427889843
2017-12-11,636.7105653900978,388.9245736457693
2017-12-12,639.4948851252601,406.55537045969686
2017-12-13,644.6425675232862,411.12608454222806
2017-12-14,661.5406639447633,411.27899013921984
2017-12-15,651.3789029452429,409.6609028609002
2017-12-16,627.0157566095743,416.0226681755213
2017-12-17,638.909613001826,407.99517593746936
2017-12-18,661.9627592300768,407.6440997142268
2017-12-19,655.5929647556499,438.8248902841276
2017-12-20,654.5892005287301,428.9420037193082
2017-12-21,647.168255605112,410.2486414208712
2017-12-22,641.9402268390969,412.953821906406
2017-12-23,638.9312165348379,424.498865405375
2017-12-24,663.8955960571319,418.14609400941356
2017-12-25,658.9104030743579,404.157101002232
2017-12-26,638.832921418264,454.0389936630488
2017-12-27,636.9010550609808,434.8938488527891
2017-12-28,645.7261531129462,440.3613726420517
2017-12-29,647.280677214337,445.7498063898169
2017-12-30,635.1398436362737,431.34467876547393
2017-12-31,638.942142551796,442.9283771048661
2018-01-01,642.0920965135203,445.8010496728935
2018-01-02,636.3516840107226,454.30381351632536
2018-01-03,636.9635264504869,460.6614324202688
2018-01-04,618.6640224396054,453.5655787997807
2018-01-05,628.4027735083431,462.65302833096627
